season,week,method,contestant,judge_total,estimated_votes_total,ballroom_partner,celebrity_industry,celebrity_homecountry/region,celebrity_age_during_season,vote_share,judge_share,normal
30,7,rank,JoJo Siwa,39,1036271,Jenna Johnson,Social Media Personality,United States,18,0.115141273,0.119266055,0.928571429
30,7,rank,Amanda Kloots,34,1116726,Alan Bersten,TV Personality,United States,39,0.124080722,0.103975535,0.785714286
30,8,rank,Melora Hardin,42,1167122,Artem Chigvintsev,Actor/Actress,United States,54,0.129680222,0.136363636,0.642857143
30,8,rank,Suni Lee,42,1158876,Sasha Farber,Athlete,United States,18,0.128764,0.136363636,0.714285714
30,8,rank,Iman Shumpert,35,1692895,Daniella Karagach,Athlete,United States,31,0.188099444,0.113636364,1
30,8,rank,Cody Rigsby,38,1400609,Cheryl Burke,Fitness Instructor,United States,34,0.155623222,0.123376623,0.857142857
30,8,rank,Jimmie Allen,32,626327,Emma Slater,Singer/Rapper,United States,36,0.069591889,0.103896104,0.571428571
30,8,rank,Olivia Jade,36,374178,Valentin Chmerkovskiy,Social Media Personality,United States,21,0.041575333,0.116883117,0.5
30,8,rank,JoJo Siwa,41,1419640,Jenna Johnson,Social Media Personality,United States,18,0.157737778,0.133116883,0.928571429
30,8,rank,Amanda Kloots,42,1160353,Alan Bersten,TV Personality,United States,39,0.128928111,0.136363636,0.785714286
30,9,rank,Melora Hardin,36,782574,Artem Chigvintsev,Actor/Actress,United States,54,0.086952676,0.159292035,0.642857143
30,9,rank,Suni Lee,37.5,326077,Sasha Farber,Athlete,United States,18,0.036230782,0.165929204,0.714285714
30,9,rank,Iman Shumpert,37.5,1637202,Daniella Karagach,Athlete,United States,31,0.181911354,0.165929204,1
30,9,rank,Cody Rigsby,35.5,3204101,Cheryl Burke,Fitness Instructor,United States,34,0.356011262,0.157079646,0.857142857
30,9,rank,JoJo Siwa,40,1449377,Jenna Johnson,Social Media Personality,United States,18,0.161041907,0.17699115,0.928571429
30,9,rank,Amanda Kloots,39.5,1600668,Alan Bersten,TV Personality,United States,39,0.17785202,0.174778761,0.785714286
30,10,rank,Iman Shumpert,40,5258170,Daniella Karagach,Athlete,United States,31,0.375583625,0.25477707,1
30,10,rank,Cody Rigsby,38,5247184,Cheryl Burke,Fitness Instructor,United States,34,0.374798911,0.242038217,0.857142857
30,10,rank,JoJo Siwa,40,1746504,Jenna Johnson,Social Media Personality,United States,18,0.124750304,0.25477707,0.928571429
30,10,rank,Amanda Kloots,39,1748140,Alan Bersten,TV Personality,United States,39,0.124867161,0.248407643,0.785714286
31,1,rank,Jason Lewis,18,122343,Peta Murgatroyd,Actor/Actress,United States,51,0.01529289,0.047120419,0
31,1,rank,Cheryl Ladd,21,515804,Louis van Amstel,Actor/Actress,United States,71,0.064475564,0.054973822,0.133333333
31,1,rank,Selma Blair,28,514785,Sasha Farber,Actor/Actress,United States,50,0.064348189,0.073298429,0.266666667
31,1,rank,Joseph Baena,23,513576,Daniella Karagach,Actor/Actress,United States,24,0.064197064,0.060209424,0.333333333
31,1,rank,Trevor Donovan,21,520457,Emma Slater,Actor/Actress,United States,39,0.06505719,0.054973822,0.666666667
31,1,rank,Daniel Durant,27,509493,Britt Stewart,Actor/Actress,United States,32,0.063686689,0.070680628,0.733333333
31,1,rank,Wayne Brady,29,509211,Witney Carson,Comedian,United States,50,0.063651439,0.07591623,0.866666667
31,1,rank,Sam Champion,20,541017,Cheryl Burke,News Anchor,United States,61,0.067627193,0.052356021,0.2
31,1,rank,Jessie James Decker,20,541726,Alan Bersten,Singer/Rapper,Italy,34,0.067715818,0.052356021,0.4
31,1,rank,Jordin Sparks,26,512857,Brandon Armstrong,Singer/Rapper,United States,32,0.064107189,0.068062827,0.466666667
31,1,rank,Heidi D'Amelio,24,512608,Artem Chigvintsev,Social Media Personality,United States,50,0.064076064,0.062827225,0.533333333
31,1,rank,Charli D'Amelio,32,508962,Mark Ballas,Social Media Personality,United States,18,0.063620314,0.083769634,1
31,1,rank,Teresa Giudice,20,540569,Pasha Pashkov,TV Personality,United States,50,0.067571193,0.052356021,0.066666667
31,1,rank,Vinny Guadagnino,17,623802,Koko Iwasaki,TV Personality,United States,34,0.077975328,0.044502618,0.6
31,1,rank,Shangela,28,505698,Gleb Savchenko,TV Personality,United States,40,0.063212313,0.073298429,0.8
31,1,rank,Gabby Windey,28,507084,Valentin Chmerkovskiy,TV Personality,United States,31,0.063385563,0.073298429,0.933333333
31,2,rank,Cheryl Ladd,21,662142,Louis van Amstel,Actor/Actress,United States,71,0.082767822,0.050970874,0.133333333
31,2,rank,Selma Blair,28,543289,Sasha Farber,Actor/Actress,United States,50,0.067911184,0.067961165,0.266666667
31,2,rank,Joseph Baena,24,615496,Daniella Karagach,Actor/Actress,United States,24,0.076937067,0.058252427,0.333333333
31,2,rank,Trevor Donovan,30,548021,Emma Slater,Actor/Actress,United States,39,0.068502685,0.072815534,0.666666667
31,2,rank,Daniel Durant,29,543085,Britt Stewart,Actor/Actress,United States,32,0.067885684,0.07038835,0.733333333
31,2,rank,Wayne Brady,32,542790,Witney Carson,Comedian,United States,50,0.067848809,0.077669903,0.866666667
31,2,rank,Sam Champion,26,567671,Cheryl Burke,News Anchor,United States,61,0.070958937,0.063106796,0.2
31,2,rank,Jessie James Decker,25,586916,Alan Bersten,Singer/Rapper,Italy,34,0.073364564,0.060679612,0.4
31,2,rank,Jordin Sparks,27,545493,Brandon Armstrong,Singer/Rapper,United States,32,0.068186685,0.065533981,0.466666667
31,2,rank,Heidi D'Amelio,28,548133,Artem Chigvintsev,Social Media Personality,United States,50,0.068516685,0.067961165,0.533333333
31,2,rank,Charli D'Amelio,32,540500,Mark Ballas,Social Media Personality,United States,18,0.067562559,0.077669903,1
31,2,rank,Teresa Giudice,23,125548,Pasha Pashkov,TV Personality,United States,50,0.015693514,0.055825243,0.066666667
31,2,rank,Vinny Guadagnino,27,547968,Koko Iwasaki,TV Personality,United States,34,0.06849606,0.065533981,0.6
31,2,rank,Shangela,28,544874,Gleb Savchenko,TV Personality,United States,40,0.06810931,0.067961165,0.8
31,2,rank,Gabby Windey,32,538067,Valentin Chmerkovskiy,TV Personality,United States,31,0.067258434,0.077669903,0.933333333
31,3,rank,Cheryl Ladd,24,136930,Louis van Amstel,Actor/Actress,United States,71,0.017116267,0.05955335,0.133333333
31,3,rank,Selma Blair,28,592728,Sasha Farber,Actor/Actress,United States,50,0.074091074,0.069478908,0.266666667
31,3,rank,Joseph Baena,29,579634,Daniella Karagach,Actor/Actress,United States,24,0.072454322,0.071960298,0.333333333
31,3,rank,Trevor Donovan,27,609263,Emma Slater,Actor/Actress,United States,39,0.076157951,0.066997519,0.666666667
31,3,rank,Daniel Durant,31,585629,Britt Stewart,Actor/Actress,United States,32,0.073203698,0.076923077,0.733333333
31,3,rank,Wayne Brady,33,582430,Witney Carson,Comedian,United States,50,0.072803823,0.081885856,0.866666667
31,3,rank,Sam Champion,25,665144,Cheryl Burke,News Anchor,United States,61,0.083143083,0.062034739,0.2
31,3,rank,Jessie James Decker,26,623775,Alan Bersten,Singer/Rapper,Italy,34,0.077971953,0.064516129,0.4
31,3,rank,Jordin Sparks,29,586275,Brandon Armstrong,Singer/Rapper,United States,32,0.073284448,0.071960298,0.466666667
31,3,rank,Heidi D'Amelio,32,586874,Artem Chigvintsev,Social Media Personality,United States,50,0.073359323,0.079404467,0.533333333
31,3,rank,Charli D'Amelio,33,581240,Mark Ballas,Social Media Personality,United States,18,0.072655073,0.081885856,1
31,3,rank,Vinny Guadagnino,23,708662,Koko Iwasaki,TV Personality,United States,34,0.088582839,0.05707196,0.6
31,3,rank,Shangela,30,581926,Gleb Savchenko,TV Personality,United States,40,0.072740823,0.074441687,0.8
31,3,rank,Gabby Windey,33,579482,Valentin Chmerkovskiy,TV Personality,United States,31,0.072435322,0.081885856,0.933333333
31,4,rank,Selma Blair,32,633699,Sasha Farber,Actor/Actress,United States,50,0.079212425,0.07804878,0.266666667
31,4,rank,Joseph Baena,28,709100,Daniella Karagach,Actor/Actress,United States,24,0.088637555,0.068292683,0.333333333
31,4,rank,Trevor Donovan,28,704692,Emma Slater,Actor/Actress,United States,39,0.088086555,0.068292683,0.666666667
31,4,rank,Daniel Durant,29,655014,Britt Stewart,Actor/Actress,United States,32,0.081876801,0.070731707,0.733333333
31,4,rank,Wayne Brady,36,633858,Witney Carson,Comedian,United States,50,0.0792323,0.087804878,0.866666667
31,4,rank,Sam Champion,25,192152,Cheryl Burke,News Anchor,United States,61,0.024019015,0.06097561,0.2
31,4,rank,Jessie James Decker,31,644514,Alan Bersten,Singer/Rapper,Italy,34,0.0805643,0.075609756,0.4
31,4,rank,Jordin Sparks,34,634344,Brandon Armstrong,Singer/Rapper,United States,32,0.07929305,0.082926829,0.466666667
31,4,rank,Heidi D'Amelio,34,634452,Artem Chigvintsev,Social Media Personality,United States,50,0.07930655,0.082926829,0.533333333
31,4,rank,Charli D'Amelio,36,631576,Mark Ballas,Social Media Personality,United States,18,0.078947049,0.087804878,1
31,4,rank,Vinny Guadagnino,29,657142,Koko Iwasaki,TV Personality,United States,34,0.082142801,0.070731707,0.6
31,4,rank,Shangela,32,636111,Gleb Savchenko,TV Personality,United States,40,0.079513925,0.07804878,0.8
31,4,rank,Gabby Windey,36,633341,Valentin Chmerkovskiy,TV Personality,United States,31,0.079167674,0.087804878,0.933333333
31,5,rank,Selma Blair,40,762263,Sasha Farber,Actor/Actress,United States,50,0.084695945,0.089186176,0.266666667
31,5,rank,Joseph Baena,35,167599,Daniella Karagach,Actor/Actress,United States,24,0.018622124,0.078037904,0.333333333
31,5,rank,Trevor Donovan,36,768663,Emma Slater,Actor/Actress,United States,39,0.085407057,0.080267559,0.666666667
31,5,rank,Daniel Durant,33.5,907712,Britt Stewart,Actor/Actress,United States,32,0.100856956,0.074693423,0.733333333
31,5,rank,Wayne Brady,41,762763,Witney Carson,Comedian,United States,50,0.084751501,0.091415831,0.866666667
31,5,rank,Jessie James Decker,36,768365,Alan Bersten,Singer/Rapper,Italy,34,0.085373946,0.080267559,0.4
31,5,rank,Jordin Sparks,35.5,836483,Brandon Armstrong,Singer/Rapper,United States,32,0.092942618,0.079152731,0.466666667
31,5,rank,Heidi D'Amelio,39,756902,Artem Chigvintsev,Social Media Personality,United States,50,0.084100278,0.086956522,0.533333333
31,5,rank,Charli D'Amelio,42,754563,Mark Ballas,Social Media Personality,United States,18,0.083840389,0.093645485,1
31,5,rank,Vinny Guadagnino,31,1003314,Koko Iwasaki,TV Personality,United States,34,0.111479408,0.069119287,0.6
31,5,rank,Shangela,38.5,751828,Gleb Savchenko,TV Personality,United States,40,0.0835365,0.085841695,0.8
31,5,rank,Gabby Windey,41,759539,Valentin Chmerkovskiy,TV Personality,United States,31,0.084393278,0.091415831,0.933333333
31,6,rank,Trevor Donovan,34,942055,Emma Slater,Actor/Actress,United States,39,0.104672848,0.098550725,0.666666667
31,6,rank,Daniel Durant,34,945520,Britt Stewart,Actor/Actress,United States,32,0.105057848,0.098550725,0.733333333
31,6,rank,Wayne Brady,34,942550,Witney Carson,Comedian,United States,50,0.104727848,0.098550725,0.866666667
31,6,rank,Jessie James Decker,32,323499,Alan Bersten,Singer/Rapper,Italy,34,0.035944357,0.092753623,0.4
31,6,rank,Jordin Sparks,34,942464,Brandon Armstrong,Singer/Rapper,United States,32,0.104718292,0.098550725,0.466666667
31,6,rank,Heidi D'Amelio,36,923146,Artem Chigvintsev,Social Media Personality,United States,50,0.102571846,0.104347826,0.533333333
31,6,rank,Charli D'Amelio,40,925394,Mark Ballas,Social Media Personality,United States,18,0.102821624,0.115942029,1
31,6,rank,Vinny Guadagnino,28,1215714,Koko Iwasaki,TV Personality,United States,34,0.135079423,0.08115942,0.6
31,6,rank,Shangela,36,923782,Gleb Savchenko,TV Personality,United States,40,0.102642513,0.104347826,0.8
31,6,rank,Gabby Windey,37,915870,Valentin Chmerkovskiy,TV Personality,United States,31,0.101763401,0.107246377,0.933333333
31,7,rank,Trevor Donovan,39,1020000,Emma Slater,Actor/Actress,United States,39,0.113333371,0.119815668,0.666666667
31,7,rank,Daniel Durant,36.5,1029712,Britt Stewart,Actor/Actress,United States,32,0.114412483,0.112135177,0.733333333
31,7,rank,Wayne Brady,38,1024655,Witney Carson,Comedian,United States,50,0.113850594,0.116743472,0.866666667
31,7,rank,Jordin Sparks,34.5,305591,Brandon Armstrong,Singer/Rapper,United States,32,0.033954567,0.105990783,0.466666667
31,7,rank,Heidi D'Amelio,35,1171426,Artem Chigvintsev,Social Media Personality,United States,50,0.130158488,0.107526882,0.533333333
31,7,rank,Charli D'Amelio,39,1032451,Mark Ballas,Social Media Personality,United States,18,0.114716816,0.119815668,1
31,7,rank,Vinny Guadagnino,31.5,1306244,Koko Iwasaki,TV Personality,United States,34,0.145138271,0.096774194,0.6
31,7,rank,Shangela,36.5,1029937,Gleb Savchenko,TV Personality,United States,40,0.114437483,0.112135177,0.8
31,7,rank,Gabby Windey,35.5,1079981,Valentin Chmerkovskiy,TV Personality,United States,31,0.119997929,0.10906298,0.933333333
31,8,rank,Trevor Donovan,39,1428046,Emma Slater,Actor/Actress,United States,39,0.15867176,0.124203822,0.666666667
31,8,rank,Daniel Durant,39,1416509,Britt Stewart,Actor/Actress,United States,32,0.157389871,0.124203822,0.733333333
31,8,rank,Wayne Brady,45,1207535,Witney Carson,Comedian,United States,50,0.134170541,0.143312102,0.866666667
31,8,rank,Heidi D'Amelio,35,440661,Artem Chigvintsev,Social Media Personality,United States,50,0.048962328,0.111464968,0.533333333
31,8,rank,Charli D'Amelio,45,1204735,Mark Ballas,Social Media Personality,United States,18,0.13385943,0.143312102,1
31,8,rank,Vinny Guadagnino,29,602642,Koko Iwasaki,TV Personality,United States,34,0.066960215,0.092356688,0.6
31,8,rank,Shangela,42,1275973,Gleb Savchenko,TV Personality,United States,40,0.141774762,0.133757962,0.8
31,8,rank,Gabby Windey,40,1423900,Valentin Chmerkovskiy,TV Personality,United States,31,0.158211094,0.127388535,0.933333333
31,9,rank,Trevor Donovan,32.5,988703,Emma Slater,Actor/Actress,United States,39,0.109855889,0.147727273,0.666666667
31,9,rank,Daniel Durant,34.5,662347,Britt Stewart,Actor/Actress,United States,32,0.073594111,0.156818182,0.733333333
31,9,rank,Wayne Brady,36.5,2078864,Witney Carson,Comedian,United States,50,0.230984889,0.165909091,0.866666667
31,9,rank,Charli D'Amelio,40,1595424,Mark Ballas,Social Media Personality,United States,18,0.177269333,0.181818182,1
31,9,rank,Shangela,36.5,2070592,Gleb Savchenko,TV Personality,United States,40,0.230065778,0.165909091,0.8
31,9,rank,Gabby Windey,40,1604070,Valentin Chmerkovskiy,TV Personality,United States,31,0.17823,0.181818182,0.933333333
31,10,rank,Wayne Brady,38,4230923,Witney Carson,Comedian,United States,50,0.302208829,0.243589744,0.866666667
31,10,rank,Charli D'Amelio,40,6409079,Mark Ballas,Social Media Personality,United States,18,0.457791423,0.256410256,1
31,10,rank,Shangela,38,1171326,Gleb Savchenko,TV Personality,United States,40,0.083666155,0.243589744,0.8
31,10,rank,Gabby Windey,40,2188670,Valentin Chmerkovskiy,TV Personality,United States,31,0.156333594,0.256410256,0.933333333
32,1,rank,Jamie Lynn Spears,15,594119,Alan Bersten,Actor/Actress,United States,32,0.074264931,0.064935065,0.076923077
32,1,rank,Mira Sorvino,17,578375,Gleb Savchenko,Actor/Actress,United States,55,0.072296929,0.073593074,0.307692308
32,1,rank,Barry Williams,16,594586,Peta Murgatroyd,Actor/Actress,United States,68,0.074323306,0.069264069,0.538461538
32,1,rank,Alyson Hannigan,13,642680,Sasha Farber,Actor/Actress,United States,49,0.08033506,0.056277056,0.692307692
32,1,rank,Xochitl Gomez,18,586059,Valentin Chmerkovskiy,Actor/Actress,United States,17,0.07325743,0.077922078,1
32,1,rank,Adrian Peterson,18,585209,Britt Stewart,Athlete,United States,38,0.07315118,0.077922078,0.230769231
32,1,rank,Matt Walsh,12,120363,Koko Iwasaki,Comedian,United States,58,0.015045386,0.051948052,0
32,1,rank,Tyson Beckford,12,689831,Jenna Johnson,Model,United States,52,0.08622894,0.051948052,0.153846154
32,1,rank,Jason Mraz,21,583485,Daniella Karagach,Singer/Rapper,United States,46,0.07293568,0.090909091,0.923076923
32,1,rank,Lele Pons,19,582089,Brandon Armstrong,Social Media Personality,Venezuela,27,0.07276118,0.082251082,0.461538462
32,1,rank,Harry Jowsey,12,693302,Rylee Arnold,TV Personality,Australia,26,0.086662815,0.051948052,0.615384615
32,1,rank,Mauricio Umansky,15,596292,Emma Slater,TV Personality,Mexico,53,0.074536556,0.064935065,0.384615385
32,1,rank,Charity Lawson,22,578526,Artem Chigvintsev,TV Personality,United States,27,0.072315804,0.095238095,0.769230769
32,1,rank,Ariana Madix,21,575078,Pasha Pashkov,TV Personality,United States,38,0.071884804,0.090909091,0.846153846
32,2,rank,Jamie Lynn Spears,16,100339,Alan Bersten,Actor/Actress,United States,32,0.012542388,0.067226891,0.076923077
32,2,rank,Mira Sorvino,18,626849,Gleb Savchenko,Actor/Actress,United States,55,0.078356203,0.075630252,0.307692308
32,2,rank,Barry Williams,15,700989,Peta Murgatroyd,Actor/Actress,United States,68,0.087623713,0.06302521,0.538461538
32,2,rank,Alyson Hannigan,19,612912,Sasha Farber,Actor/Actress,United States,49,0.076614077,0.079831933,0.692307692
32,2,rank,Xochitl Gomez,24,602935,Valentin Chmerkovskiy,Actor/Actress,United States,17,0.07536695,0.100840336,1
32,2,rank,Adrian Peterson,15,688207,Britt Stewart,Athlete,United States,38,0.086025961,0.06302521,0.230769231
32,2,rank,Tyson Beckford,18,622215,Jenna Johnson,Model,United States,52,0.077776953,0.075630252,0.153846154
32,2,rank,Jason Mraz,24,619071,Daniella Karagach,Singer/Rapper,United States,46,0.077383952,0.100840336,0.923076923
32,2,rank,Lele Pons,21,604504,Brandon Armstrong,Social Media Personality,Venezuela,27,0.075563076,0.088235294,0.461538462
32,2,rank,Harry Jowsey,15,698117,Rylee Arnold,TV Personality,Australia,26,0.087264712,0.06302521,0.615384615
32,2,rank,Mauricio Umansky,12,904175,Emma Slater,TV Personality,Mexico,53,0.113021988,0.050420168,0.384615385
32,2,rank,Charity Lawson,21,606701,Artem Chigvintsev,TV Personality,United States,27,0.075837701,0.088235294,0.769230769
32,2,rank,Ariana Madix,20,612978,Pasha Pashkov,TV Personality,United States,38,0.076622327,0.084033613,0.846153846
32,3,rank,Mira Sorvino,26,684053,Gleb Savchenko,Actor/Actress,United States,55,0.085506678,0.080495356,0.307692308
32,3,rank,Barry Williams,25,690395,Peta Murgatroyd,Actor/Actress,United States,68,0.086299429,0.077399381,0.538461538
32,3,rank,Alyson Hannigan,24,703214,Sasha Farber,Actor/Actress,United States,49,0.087901805,0.074303406,0.692307692
32,3,rank,Xochitl Gomez,32,677187,Valentin Chmerkovskiy,Actor/Actress,United States,17,0.084648428,0.099071207,1
32,3,rank,Adrian Peterson,22,816056,Britt Stewart,Athlete,United States,38,0.102007064,0.068111455,0.230769231
32,3,rank,Tyson Beckford,20,211512,Jenna Johnson,Model,United States,52,0.026439017,0.061919505,0.153846154
32,3,rank,Jason Mraz,34,683056,Daniella Karagach,Singer/Rapper,United States,46,0.085382053,0.105263158,0.923076923
