season,week,method,constraint_type,eliminated,contestant,judge_total,fan_vote_mean,fan_vote_std,feasible_rate,num_valid,n_simulations,p_elim,rank_elim,p_elim_true,rank_true,status,estimated_votes_total
30,3,rank,elimination,Christine Chiu,Kenya Moore,21,0.062786098,0.060727542,0.01553,1553,100000,0.010658,6,0.010437333,7,ok,502288
30,3,rank,elimination,Christine Chiu,Amanda Kloots,24,0.061050861,0.061829394,0.01553,1553,100000,0,12,0.010437333,7,ok,488406
30,4,rank,double_elimination,Brian Austin Green & Matt James,Brian Austin Green,26,0.02717713,0.021117102,0.1379,13790,100000,0.512827524,1,,,ok_double_elimination,217417
30,4,rank,double_elimination,Brian Austin Green & Matt James,Melora Hardin,36.5,0.07988571,0.072247138,0.1379,13790,100000,4.00E-06,13,,,ok_double_elimination,639086
30,4,rank,double_elimination,Brian Austin Green & Matt James,Matt James,28.5,0.021920163,0.017985011,0.1379,13790,100000,0.43357219,2,,,ok_double_elimination,175361
30,4,rank,double_elimination,Brian Austin Green & Matt James,"Mike ""The Miz"" Mizanin",32.5,0.083938432,0.071775443,0.1379,13790,100000,0.076624333,7,,,ok_double_elimination,671507
30,4,rank,double_elimination,Brian Austin Green & Matt James,Suni Lee,34,0.080175836,0.073994061,0.1379,13790,100000,0.003450857,9,,,ok_double_elimination,641407
30,4,rank,double_elimination,Brian Austin Green & Matt James,Iman Shumpert,31.5,0.092964715,0.073066135,0.1379,13790,100000,0.211433857,5,,,ok_double_elimination,743718
30,4,rank,double_elimination,Brian Austin Green & Matt James,Cody Rigsby,29,0.107304872,0.070918698,0.1379,13790,100000,0.359826333,3,,,ok_double_elimination,858439
30,4,rank,double_elimination,Brian Austin Green & Matt James,Melanie C,33,0.081027778,0.072611598,0.1379,13790,100000,0.038009667,8,,,ok_double_elimination,648222
30,4,rank,double_elimination,Brian Austin Green & Matt James,Jimmie Allen,32.5,0.084678726,0.073228441,0.1379,13790,100000,0.076759524,6,,,ok_double_elimination,677430
30,4,rank,double_elimination,Brian Austin Green & Matt James,Olivia Jade,35,0.079893117,0.071963888,0.1379,13790,100000,2.73E-05,12,,,ok_double_elimination,639145
30,4,rank,double_elimination,Brian Austin Green & Matt James,JoJo Siwa,35,0.07957499,0.071861429,0.1379,13790,100000,2.75E-05,11,,,ok_double_elimination,636600
30,4,rank,double_elimination,Brian Austin Green & Matt James,Kenya Moore,29.5,0.100718123,0.071779888,0.1379,13790,100000,0.284299524,4,,,ok_double_elimination,805745
30,4,rank,double_elimination,Brian Austin Green & Matt James,Amanda Kloots,34,0.080740409,0.072697949,0.1379,13790,100000,0.003137333,10,,,ok_double_elimination,645923
30,5,rank,elimination,Melanie C,Melora Hardin,36,0.064282124,0.067385498,0.00234,234,100000,0.001250667,7,0.001238333,8,ok,578539
30,5,rank,elimination,Melanie C,"Mike ""The Miz"" Mizanin",32,0.148218652,0.086693621,0.00234,234,100000,0.217205667,2,0.001238333,8,ok,1333967
30,5,rank,elimination,Melanie C,Suni Lee,36,0.062023453,0.066598656,0.00234,234,100000,0.001313333,5,0.001238333,8,ok,558211
30,5,rank,elimination,Melanie C,Iman Shumpert,28,0.206150067,0.074430026,0.00234,234,100000,0.412332333,1,0.001238333,8,ok,1855350
30,5,rank,elimination,Melanie C,Cody Rigsby,32,0.160364921,0.079572221,0.00234,234,100000,0.21528,3,0.001238333,8,ok,1443284
30,5,rank,elimination,Melanie C,Melanie C,36,0.008080652,0.007489181,0.00234,234,100000,0.001238333,8,0.001238333,8,ok,72725
30,5,rank,elimination,Melanie C,Jimmie Allen,34,0.119061824,0.070515803,0.00234,234,100000,0.149037333,4,0.001238333,8,ok,1071556
30,5,rank,elimination,Melanie C,Olivia Jade,36,0.069084794,0.069157874,0.00234,234,100000,0.001296667,6,0.001238333,8,ok,621763
30,5,rank,elimination,Melanie C,JoJo Siwa,40,0.054801871,0.057030943,0.00234,234,100000,0,11,0.001238333,8,ok,493216
30,5,rank,elimination,Melanie C,Kenya Moore,36,0.058487043,0.0587003,0.00234,234,100000,0.000961667,9,0.001238333,8,ok,526383
30,5,rank,elimination,Melanie C,Amanda Kloots,39,0.049444599,0.042904249,0.00234,234,100000,8.40E-05,10,0.001238333,8,ok,445001
30,6,rank,elimination,Kenya Moore,Melora Hardin,34,0.117352766,0.092814211,0.49879,49879,100000,0.229358333,2,0.448062333,1,ok,1056174
30,6,rank,elimination,Kenya Moore,"Mike ""The Miz"" Mizanin",34,0.117241733,0.092299681,0.49879,49879,100000,0.225490667,3,0.448062333,1,ok,1055175
30,6,rank,elimination,Kenya Moore,Suni Lee,36,0.104642989,0.092439384,0.49879,49879,100000,0.030463333,6,0.448062333,1,ok,941786
30,6,rank,elimination,Kenya Moore,Iman Shumpert,40,0.102791332,0.092184085,0.49879,49879,100000,0,10,0.448062333,1,ok,925121
30,6,rank,elimination,Kenya Moore,Cody Rigsby,36,0.104556096,0.092491655,0.49879,49879,100000,0.032115,4,0.448062333,1,ok,941004
30,6,rank,elimination,Kenya Moore,Jimmie Allen,38,0.10299516,0.092216932,0.49879,49879,100000,0.001944,7,0.448062333,1,ok,926956
30,6,rank,elimination,Kenya Moore,Olivia Jade,36,0.104739772,0.09267137,0.49879,49879,100000,0.030854,5,0.448062333,1,ok,942657
30,6,rank,elimination,Kenya Moore,JoJo Siwa,40,0.10216454,0.091125178,0.49879,49879,100000,4.00E-06,9,0.448062333,1,ok,919480
30,6,rank,elimination,Kenya Moore,Kenya Moore,32,0.040067216,0.032407505,0.49879,49879,100000,0.448062333,1,0.448062333,1,ok,360604
30,6,rank,elimination,Kenya Moore,Amanda Kloots,38,0.103448397,0.092645937,0.49879,49879,100000,0.001708333,8,0.448062333,1,ok,931035
30,7,rank,elimination,"Mike ""The Miz"" Mizanin",Melora Hardin,38,0.116339688,0.101955706,0.56011,56011,100000,0.005046333,6,0.500012333,1,ok,1047057
30,7,rank,elimination,"Mike ""The Miz"" Mizanin","Mike ""The Miz"" Mizanin",32,0.048351693,0.037835951,0.56011,56011,100000,0.500012333,1,0.500012333,1,ok,435165
30,7,rank,elimination,"Mike ""The Miz"" Mizanin",Suni Lee,34,0.123378203,0.1022212,0.56011,56011,100000,0.141713667,2,0.500012333,1,ok,1110403
30,7,rank,elimination,"Mike ""The Miz"" Mizanin",Iman Shumpert,34,0.123543434,0.101966805,0.56011,56011,100000,0.135365333,4,0.500012333,1,ok,1111890
30,7,rank,elimination,"Mike ""The Miz"" Mizanin",Cody Rigsby,36,0.11869269,0.102617793,0.56011,56011,100000,0.077130667,5,0.500012333,1,ok,1068234
30,7,rank,elimination,"Mike ""The Miz"" Mizanin",Jimmie Allen,38,0.115077567,0.102096839,0.56011,56011,100000,0.004742667,7,0.500012333,1,ok,1035698
30,7,rank,elimination,"Mike ""The Miz"" Mizanin",Olivia Jade,42,0.115394686,0.101827408,0.56011,56011,100000,1.33E-05,9,0.500012333,1,ok,1038552
30,7,rank,elimination,"Mike ""The Miz"" Mizanin",JoJo Siwa,39,0.115141263,0.101094478,0.56011,56011,100000,0.000609,8,0.500012333,1,ok,1036271
30,7,rank,elimination,"Mike ""The Miz"" Mizanin",Amanda Kloots,34,0.124080776,0.102513702,0.56011,56011,100000,0.135366667,3,0.500012333,1,ok,1116726
30,8,rank,double_elimination,Jimmie Allen & Olivia Jade,Melora Hardin,42,0.129680225,0.113999588,0.21098,21098,100000,0.001583,6,,,ok_double_elimination,1167122
30,8,rank,double_elimination,Jimmie Allen & Olivia Jade,Suni Lee,42,0.128764035,0.113252559,0.21098,21098,100000,0.001415667,8,,,ok_double_elimination,1158876
30,8,rank,double_elimination,Jimmie Allen & Olivia Jade,Iman Shumpert,35,0.188099397,0.11092794,0.21098,21098,100000,0.522293667,2,,,ok_double_elimination,1692895
30,8,rank,double_elimination,Jimmie Allen & Olivia Jade,Cody Rigsby,38,0.155623235,0.112755819,0.21098,21098,100000,0.276247667,4,,,ok_double_elimination,1400609
30,8,rank,double_elimination,Jimmie Allen & Olivia Jade,Jimmie Allen,32,0.069591893,0.057779673,0.21098,21098,100000,0.646432667,1,,,ok_double_elimination,626327
30,8,rank,double_elimination,Jimmie Allen & Olivia Jade,Olivia Jade,36,0.041575388,0.03436026,0.21098,21098,100000,0.392098,3,,,ok_double_elimination,374178
30,8,rank,double_elimination,Jimmie Allen & Olivia Jade,JoJo Siwa,41,0.157737772,0.113376598,0.21098,21098,100000,0.158352667,5,,,ok_double_elimination,1419640
30,8,rank,double_elimination,Jimmie Allen & Olivia Jade,Amanda Kloots,42,0.128928056,0.112574821,0.21098,21098,100000,0.001576667,7,,,ok_double_elimination,1160353
30,9,rank,double_elimination,Melora Hardin & Suni Lee,Melora Hardin,36,0.086952642,0.054638764,0.05216,5216,100000,0.599712667,2,,,ok_double_elimination,782574
30,9,rank,double_elimination,Melora Hardin & Suni Lee,Suni Lee,37.5,0.036230824,0.030297834,0.05216,5216,100000,0.246797333,3,,,ok_double_elimination,326077
30,9,rank,double_elimination,Melora Hardin & Suni Lee,Iman Shumpert,37.5,0.181911345,0.113330807,0.05216,5216,100000,0.244963667,4,,,ok_double_elimination,1637202
30,9,rank,double_elimination,Melora Hardin & Suni Lee,Cody Rigsby,35.5,0.356011223,0.123143946,0.05216,5216,100000,0.770761,1,,,ok_double_elimination,3204101
30,9,rank,double_elimination,Melora Hardin & Suni Lee,JoJo Siwa,40,0.161041939,0.121293803,0.05216,5216,100000,0.021777667,6,,,ok_double_elimination,1449377
30,9,rank,double_elimination,Melora Hardin & Suni Lee,Amanda Kloots,39.5,0.177852026,0.115910141,0.05216,5216,100000,0.115987667,5,,,ok_double_elimination,1600668
30,10,rank,final_ranking,Amanda Kloots,Iman Shumpert,40,0.375583593,0.184721209,0.24732,24732,100000,0.013546667,4,0.36204,2,ok,5258170
30,10,rank,final_ranking,Amanda Kloots,Cody Rigsby,38,0.374798887,0.184318305,0.24732,24732,100000,0.61086,1,0.36204,2,ok,5247184
30,10,rank,final_ranking,Amanda Kloots,JoJo Siwa,40,0.124750336,0.096514098,0.24732,24732,100000,0.013553333,3,0.36204,2,ok,1746504
30,10,rank,final_ranking,Amanda Kloots,Amanda Kloots,39,0.124867184,0.09642014,0.24732,24732,100000,0.36204,2,0.36204,2,ok,1748140
31,1,rank,elimination,Jason Lewis,Jason Lewis,18,0.015292878,0.012150733,0.31198,31198,100000,0.275901667,2,0.275901667,2,ok,122343
31,1,rank,elimination,Jason Lewis,Cheryl Ladd,21,0.064475619,0.058562578,0.31198,31198,100000,0.032655333,6,0.275901667,2,ok,515804
31,1,rank,elimination,Jason Lewis,Selma Blair,28,0.064348206,0.059574232,0.31198,31198,100000,0,12,0.275901667,2,ok,514785
31,1,rank,elimination,Jason Lewis,Joseph Baena,23,0.064197006,0.059650739,0.31198,31198,100000,0.015997667,8,0.275901667,2,ok,513576
31,1,rank,elimination,Jason Lewis,Trevor Donovan,21,0.065057159,0.059464045,0.31198,31198,100000,0.032242,7,0.275901667,2,ok,520457
31,1,rank,elimination,Jason Lewis,Daniel Durant,27,0.063686704,0.058902,0.31198,31198,100000,0.000304,11,0.275901667,2,ok,509493
31,1,rank,elimination,Jason Lewis,Wayne Brady,29,0.063651446,0.058980709,0.31198,31198,100000,0,12,0.275901667,2,ok,509211
31,1,rank,elimination,Jason Lewis,Sam Champion,20,0.067627141,0.059201933,0.31198,31198,100000,0.098003,5,0.275901667,2,ok,541017
31,1,rank,elimination,Jason Lewis,Jessie James Decker,20,0.067715874,0.059367451,0.31198,31198,100000,0.099321333,3,0.275901667,2,ok,541726
31,1,rank,elimination,Jason Lewis,Jordin Sparks,26,0.064107161,0.05942961,0.31198,31198,100000,0.001708,10,0.275901667,2,ok,512857
31,1,rank,elimination,Jason Lewis,Heidi D'Amelio,24,0.064076099,0.058940604,0.31198,31198,100000,0.005852333,9,0.275901667,2,ok,512608
31,1,rank,elimination,Jason Lewis,Charli D'Amelio,32,0.063620331,0.058604971,0.31198,31198,100000,0,12,0.275901667,2,ok,508962
31,1,rank,elimination,Jason Lewis,Teresa Giudice,20,0.067571241,0.059389333,0.31198,31198,100000,0.099115333,4,0.275901667,2,ok,540569
31,1,rank,elimination,Jason Lewis,Vinny Guadagnino,17,0.077975301,0.059484699,0.31198,31198,100000,0.338899333,1,0.275901667,2,ok,623802
31,1,rank,elimination,Jason Lewis,Shangela,28,0.063212251,0.058411902,0.31198,31198,100000,0,12,0.275901667,2,ok,505698
31,1,rank,elimination,Jason Lewis,Gabby Windey,28,0.063385583,0.058973442,0.31198,31198,100000,0,12,0.275901667,2,ok,507084
31,2,rank,elimination,Teresa Giudice,Cheryl Ladd,21,0.08276783,0.063035734,0.28429,28429,100000,0.314736,1,0.246859333,2,ok,662142
31,2,rank,elimination,Teresa Giudice,Selma Blair,28,0.067911125,0.062698539,0.28429,28429,100000,0.000894,10,0.246859333,2,ok,543289
31,2,rank,elimination,Teresa Giudice,Joseph Baena,24,0.076937093,0.062911167,0.28429,28429,100000,0.186028,3,0.246859333,2,ok,615496
31,2,rank,elimination,Teresa Giudice,Trevor Donovan,30,0.068502697,0.063373964,0.28429,28429,100000,3.17E-05,12,0.246859333,2,ok,548021
31,2,rank,elimination,Teresa Giudice,Daniel Durant,29,0.067885732,0.062869021,0.28429,28429,100000,0.000242333,11,0.246859333,2,ok,543085
31,2,rank,elimination,Teresa Giudice,Wayne Brady,32,0.067848811,0.062592909,0.28429,28429,100000,0,13,0.246859333,2,ok,542790
31,2,rank,elimination,Teresa Giudice,Sam Champion,26,0.070958891,0.062754204,0.28429,28429,100000,0.078478,5,0.246859333,2,ok,567671
31,2,rank,elimination,Teresa Giudice,Jessie James Decker,25,0.073364501,0.062459744,0.28429,28429,100000,0.127056,4,0.246859333,2,ok,586916
31,2,rank,elimination,Teresa Giudice,Jordin Sparks,27,0.068186677,0.062584461,0.28429,28429,100000,0.022333,6,0.246859333,2,ok,545493
31,2,rank,elimination,Teresa Giudice,Heidi D'Amelio,28,0.068516628,0.06316924,0.28429,28429,100000,0.0011,8,0.246859333,2,ok,548133
31,2,rank,elimination,Teresa Giudice,Charli D'Amelio,32,0.067562596,0.06286133,0.28429,28429,100000,0,13,0.246859333,2,ok,540500
31,2,rank,elimination,Teresa Giudice,Teresa Giudice,23,0.015693587,0.013164019,0.28429,28429,100000,0.246859333,2,0.246859333,2,ok,125548
31,2,rank,elimination,Teresa Giudice,Vinny Guadagnino,27,0.068496061,0.061843109,0.28429,28429,100000,0.021320333,7,0.246859333,2,ok,547968
31,2,rank,elimination,Teresa Giudice,Shangela,28,0.068109271,0.06287721,0.28429,28429,100000,0.000921333,9,0.246859333,2,ok,544874
31,2,rank,elimination,Teresa Giudice,Gabby Windey,32,0.067258497,0.06268886,0.28429,28429,100000,0,13,0.246859333,2,ok,538067
31,3,rank,elimination,Cheryl Ladd,Cheryl Ladd,24,0.01711636,0.01431138,0.28909,28909,100000,0.248713667,2,0.248713667,2,ok,136930
31,3,rank,elimination,Cheryl Ladd,Selma Blair,28,0.07409108,0.06626415,0.28909,28909,100000,0.039768333,6,0.248713667,2,ok,592728
31,3,rank,elimination,Cheryl Ladd,Joseph Baena,29,0.072454312,0.066585401,0.28909,28909,100000,0.005982667,8,0.248713667,2,ok,579634
31,3,rank,elimination,Cheryl Ladd,Trevor Donovan,27,0.07615799,0.067491577,0.28909,28909,100000,0.073069333,5,0.248713667,2,ok,609263
31,3,rank,elimination,Cheryl Ladd,Daniel Durant,31,0.073203673,0.067046713,0.28909,28909,100000,0.000464333,10,0.248713667,2,ok,585629
31,3,rank,elimination,Cheryl Ladd,Wayne Brady,33,0.072803811,0.066621239,0.28909,28909,100000,0,12,0.248713667,2,ok,582430
31,3,rank,elimination,Cheryl Ladd,Sam Champion,25,0.083143021,0.067498307,0.28909,28909,100000,0.182258,3,0.248713667,2,ok,665144
31,3,rank,elimination,Cheryl Ladd,Jessie James Decker,26,0.077971981,0.066584719,0.28909,28909,100000,0.122160333,4,0.248713667,2,ok,623775
31,3,rank,elimination,Cheryl Ladd,Jordin Sparks,29,0.073284379,0.06716127,0.28909,28909,100000,0.006076333,7,0.248713667,2,ok,586275
31,3,rank,elimination,Cheryl Ladd,Heidi D'Amelio,32,0.073359294,0.067030865,0.28909,28909,100000,4.13E-05,11,0.248713667,2,ok,586874
31,3,rank,elimination,Cheryl Ladd,Charli D'Amelio,33,0.072655115,0.066454848,0.28909,28909,100000,0,12,0.248713667,2,ok,581240
31,3,rank,elimination,Cheryl Ladd,Vinny Guadagnino,23,0.088582818,0.066720329,0.28909,28909,100000,0.319694,1,0.248713667,2,ok,708662
31,3,rank,elimination,Cheryl Ladd,Shangela,30,0.072740837,0.066144384,0.28909,28909,100000,0.001771667,9,0.248713667,2,ok,581926
31,3,rank,elimination,Cheryl Ladd,Gabby Windey,33,0.07243533,0.066541533,0.28909,28909,100000,0,12,0.248713667,2,ok,579482
31,4,rank,elimination,Sam Champion,Selma Blair,32,0.079212405,0.072117971,0.41031,41031,100000,0.005614667,8,0.370984333,1,ok,633699
31,4,rank,elimination,Sam Champion,Joseph Baena,28,0.088637573,0.072096497,0.41031,41031,100000,0.205393667,2,0.370984333,1,ok,709100
31,4,rank,elimination,Sam Champion,Trevor Donovan,28,0.088086528,0.071994571,0.41031,41031,100000,0.204969667,3,0.370984333,1,ok,704692
31,4,rank,elimination,Sam Champion,Daniel Durant,29,0.081876871,0.071830764,0.41031,41031,100000,0.079806333,5,0.370984333,1,ok,655014
31,4,rank,elimination,Sam Champion,Wayne Brady,36,0.079232351,0.0720753,0.41031,41031,100000,0,11,0.370984333,1,ok,633858
31,4,rank,elimination,Sam Champion,Sam Champion,25,0.024019003,0.019138974,0.41031,41031,100000,0.370984333,1,0.370984333,1,ok,192152
31,4,rank,elimination,Sam Champion,Jessie James Decker,31,0.080564254,0.072578013,0.41031,41031,100000,0.045222,6,0.370984333,1,ok,644514
31,4,rank,elimination,Sam Champion,Jordin Sparks,34,0.079293118,0.072079689,0.41031,41031,100000,0.000239,10,0.370984333,1,ok,634344
31,4,rank,elimination,Sam Champion,Heidi D'Amelio,34,0.079306502,0.071824441,0.41031,41031,100000,0.000250333,9,0.370984333,1,ok,634452
31,4,rank,elimination,Sam Champion,Charli D'Amelio,36,0.078947053,0.072371114,0.41031,41031,100000,0,11,0.370984333,1,ok,631576
31,4,rank,elimination,Sam Champion,Vinny Guadagnino,29,0.082142766,0.071765716,0.41031,41031,100000,0.081190333,4,0.370984333,1,ok,657142
31,4,rank,elimination,Sam Champion,Shangela,32,0.079513888,0.072383232,0.41031,41031,100000,0.006329667,7,0.370984333,1,ok,636111
31,4,rank,elimination,Sam Champion,Gabby Windey,36,0.079167689,0.071725288,0.41031,41031,100000,0,11,0.370984333,1,ok,633341
31,5,rank,elimination,Joseph Baena,Selma Blair,40,0.08469592,0.077122747,0.23065,23065,100000,0.000470524,9,0.189597857,3,ok,762263
31,5,rank,elimination,Joseph Baena,Joseph Baena,35,0.018622118,0.015725978,0.23065,23065,100000,0.189597857,3,0.189597857,3,ok,167599
31,5,rank,elimination,Joseph Baena,Trevor Donovan,36,0.085407007,0.076491993,0.23065,23065,100000,0.028995333,5,0.189597857,3,ok,768663
31,5,rank,elimination,Joseph Baena,Daniel Durant,33.5,0.100856992,0.076363966,0.23065,23065,100000,0.265479857,2,0.189597857,3,ok,907712
31,5,rank,elimination,Joseph Baena,Wayne Brady,41,0.084751489,0.077033574,0.23065,23065,100000,0,10,0.189597857,3,ok,762763
31,5,rank,elimination,Joseph Baena,Jessie James Decker,36,0.085373971,0.077075567,0.23065,23065,100000,0.028604,6,0.189597857,3,ok,768365
31,5,rank,elimination,Joseph Baena,Jordin Sparks,35.5,0.092942656,0.077207575,0.23065,23065,100000,0.11974819,4,0.189597857,3,ok,836483
31,5,rank,elimination,Joseph Baena,Heidi D'Amelio,39,0.084100298,0.076162709,0.23065,23065,100000,0.002788524,8,0.189597857,3,ok,756902
31,5,rank,elimination,Joseph Baena,Charli D'Amelio,42,0.083840393,0.076782641,0.23065,23065,100000,0,10,0.189597857,3,ok,754563
31,5,rank,elimination,Joseph Baena,Vinny Guadagnino,31,0.111479339,0.07752292,0.23065,23065,100000,0.353012857,1,0.189597857,3,ok,1003314
31,5,rank,elimination,Joseph Baena,Shangela,38.5,0.083536521,0.076365609,0.23065,23065,100000,0.011302857,7,0.189597857,3,ok,751828
31,5,rank,elimination,Joseph Baena,Gabby Windey,41,0.084393296,0.076964101,0.23065,23065,100000,0,10,0.189597857,3,ok,759539
31,6,rank,elimination,Jessie James Decker,Trevor Donovan,34,0.104672853,0.091617648,0.41811,41811,100000,0.039246,6,0.367422333,2,ok,942055
31,6,rank,elimination,Jessie James Decker,Daniel Durant,34,0.105057839,0.092060648,0.41811,41811,100000,0.041216667,4,0.367422333,2,ok,945520
31,6,rank,elimination,Jessie James Decker,Wayne Brady,34,0.104727887,0.091717547,0.41811,41811,100000,0.041244,3,0.367422333,2,ok,942550
31,6,rank,elimination,Jessie James Decker,Jessie James Decker,32,0.035944423,0.02870144,0.41811,41811,100000,0.367422333,2,0.367422333,2,ok,323499
31,6,rank,elimination,Jessie James Decker,Jordin Sparks,34,0.104718319,0.092264531,0.41811,41811,100000,0.039502333,5,0.367422333,2,ok,942464
31,6,rank,elimination,Jessie James Decker,Heidi D'Amelio,36,0.102571829,0.091737976,0.41811,41811,100000,0.002616333,8,0.367422333,2,ok,923146
31,6,rank,elimination,Jessie James Decker,Charli D'Amelio,40,0.102821571,0.092367527,0.41811,41811,100000,0,10,0.367422333,2,ok,925394
31,6,rank,elimination,Jessie James Decker,Vinny Guadagnino,28,0.135079348,0.091020734,0.41811,41811,100000,0.465637333,1,0.367422333,2,ok,1215714
31,6,rank,elimination,Jessie James Decker,Shangela,36,0.102642544,0.091650411,0.41811,41811,100000,0.002871,7,0.367422333,2,ok,923782
31,6,rank,elimination,Jessie James Decker,Gabby Windey,37,0.101763388,0.091168029,0.41811,41811,100000,0.000244,9,0.367422333,2,ok,915870
31,7,rank,elimination,Jordin Sparks,Trevor Donovan,39,0.113333405,0.100681773,0.34567,34567,100000,2.86E-06,8,0.286408714,2,ok,1020000
