season,week,method,contestant,judge_total,estimated_votes_total,ballroom_partner,celebrity_industry,celebrity_homecountry/region,celebrity_age_during_season,vote_share,judge_share
30,5,rank,Suni Lee,36.0,558211,Sasha Farber,Athlete,United States,18.0,0.06202347890193272,0.09350649350649351
30,5,rank,Iman Shumpert,28.0,1855350,Daniella Karagach,Athlete,United States,31.0,0.2061501145278414,0.07272727272727272
30,5,rank,Cody Rigsby,32.0,1443284,Cheryl Burke,Fitness Instructor,United States,34.0,0.16036497798054333,0.08311688311688312
30,5,rank,Melanie C,36.0,72725,Gleb Savchenko,Singer/Rapper,England,47.0,0.00808056004475558,0.09350649350649351
30,5,rank,Jimmie Allen,34.0,1071556,Emma Slater,Singer/Rapper,United States,36.0,0.11906184392324662,0.08831168831168831
30,5,rank,Olivia Jade,36.0,621763,Valentin Chmerkovskiy,Social Media Personality,United States,21.0,0.0690848161582312,0.09350649350649351
30,5,rank,JoJo Siwa,40.0,493216,Jenna Johnson,Social Media Personality,United States,18.0,0.05480180822322679,0.1038961038961039
30,5,rank,Kenya Moore,36.0,526383,Brandon Armstrong,TV Personality,United States,50.0,0.058487032492795826,0.09350649350649351
30,5,rank,Amanda Kloots,39.0,445001,Alan Bersten,TV Personality,United States,39.0,0.04944458302476835,0.1012987012987013
30,6,rank,Melora Hardin,34.0,1056174,Artem Chigvintsev,Actor/Actress,United States,54.0,0.11735277098024087,0.09340659340659341
30,6,rank,"Mike ""The Miz"" Mizanin",34.0,1055175,Witney Carson,Athlete,United States,40.0,0.11724177088157411,0.09340659340659341
30,6,rank,Suni Lee,36.0,941786,Sasha Farber,Athlete,United States,18.0,0.1046429819048728,0.0989010989010989
30,6,rank,Iman Shumpert,40.0,925121,Daniella Karagach,Athlete,United States,31.0,0.10279131359227875,0.10989010989010989
30,6,rank,Cody Rigsby,36.0,941004,Cheryl Burke,Fitness Instructor,United States,34.0,0.10455609293874928,0.0989010989010989
30,6,rank,Jimmie Allen,38.0,926956,Emma Slater,Singer/Rapper,United States,36.0,0.10299520266240236,0.1043956043956044
30,6,rank,Olivia Jade,36.0,942657,Valentin Chmerkovskiy,Social Media Personality,United States,21.0,0.10473975976867535,0.0989010989010989
30,6,rank,JoJo Siwa,40.0,919480,Jenna Johnson,Social Media Personality,United States,18.0,0.10216453525736467,0.10989010989010989
30,6,rank,Kenya Moore,32.0,360604,Brandon Armstrong,TV Personality,United States,50.0,0.04006714672635264,0.08791208791208792
30,6,rank,Amanda Kloots,38.0,931035,Alan Bersten,TV Personality,United States,39.0,0.10344842528748914,0.1043956043956044
30,7,rank,Melora Hardin,38.0,1047057,Artem Chigvintsev,Actor/Actress,United States,54.0,0.11633971837320817,0.1162079510703364
30,7,rank,"Mike ""The Miz"" Mizanin",32.0,435165,Witney Carson,Athlete,United States,40.0,0.04835168815630585,0.09785932721712538
30,7,rank,Suni Lee,34.0,1110403,Sasha Farber,Athlete,United States,18.0,0.12337816594585153,0.10397553516819572
30,7,rank,Iman Shumpert,34.0,1111890,Daniella Karagach,Athlete,United States,31.0,0.12354338824150589,0.10397553516819572
30,7,rank,Cody Rigsby,36.0,1068234,Cheryl Burke,Fitness Instructor,United States,34.0,0.1186927194189864,0.11009174311926606
30,7,rank,Jimmie Allen,38.0,1035698,Emma Slater,Singer/Rapper,United States,36.0,0.11507760670115853,0.1162079510703364
30,7,rank,Olivia Jade,42.0,1038552,Valentin Chmerkovskiy,Social Media Personality,United States,21.0,0.11539471795320798,0.12844036697247707
30,7,rank,JoJo Siwa,39.0,1036271,Jenna Johnson,Social Media Personality,United States,18.0,0.11514127339612151,0.11926605504587157
30,7,rank,Amanda Kloots,34.0,1116726,Alan Bersten,TV Personality,United States,39.0,0.12408072181365414,0.10397553516819572
30,8,rank,Melora Hardin,42.0,1167122,Artem Chigvintsev,Actor/Actress,United States,54.0,0.12968022222222222,0.13636363636363635
30,8,rank,Suni Lee,42.0,1158876,Sasha Farber,Athlete,United States,18.0,0.128764,0.13636363636363635
30,8,rank,Iman Shumpert,35.0,1692895,Daniella Karagach,Athlete,United States,31.0,0.18809944444444446,0.11363636363636363
30,8,rank,Cody Rigsby,38.0,1400609,Cheryl Burke,Fitness Instructor,United States,34.0,0.15562322222222222,0.12337662337662338
30,8,rank,Jimmie Allen,32.0,626327,Emma Slater,Singer/Rapper,United States,36.0,0.06959188888888888,0.1038961038961039
30,8,rank,Olivia Jade,36.0,374178,Valentin Chmerkovskiy,Social Media Personality,United States,21.0,0.04157533333333333,0.11688311688311688
30,8,rank,JoJo Siwa,41.0,1419640,Jenna Johnson,Social Media Personality,United States,18.0,0.15773777777777778,0.1331168831168831
30,8,rank,Amanda Kloots,42.0,1160353,Alan Bersten,TV Personality,United States,39.0,0.1289281111111111,0.13636363636363635
30,9,rank,Melora Hardin,36.0,782574,Artem Chigvintsev,Actor/Actress,United States,54.0,0.08695267632807514,0.1592920353982301
30,9,rank,Suni Lee,37.5,326077,Sasha Farber,Athlete,United States,18.0,0.0362307818034202,0.16592920353982302
30,9,rank,Iman Shumpert,37.5,1637202,Daniella Karagach,Athlete,United States,31.0,0.18191135354570595,0.16592920353982302
30,9,rank,Cody Rigsby,35.5,3204101,Cheryl Burke,Fitness Instructor,United States,34.0,0.3560112617790291,0.1570796460176991
30,9,rank,JoJo Siwa,40.0,1449377,Jenna Johnson,Social Media Personality,United States,18.0,0.16104190678243407,0.17699115044247787
30,9,rank,Amanda Kloots,39.5,1600668,Alan Bersten,TV Personality,United States,39.0,0.17785201976133552,0.1747787610619469
30,10,rank,Iman Shumpert,40.0,5258170,Daniella Karagach,Athlete,United States,31.0,0.375583625083375,0.25477707006369427
30,10,rank,Cody Rigsby,38.0,5247184,Cheryl Burke,Fitness Instructor,United States,34.0,0.37479891068555865,0.24203821656050956
30,10,rank,JoJo Siwa,40.0,1746504,Jenna Johnson,Social Media Personality,United States,18.0,0.12475030353575765,0.25477707006369427
30,10,rank,Amanda Kloots,39.0,1748140,Alan Bersten,TV Personality,United States,39.0,0.12486716069530868,0.2484076433121019
31,1,rank,Jason Lewis,18.0,122343,Peta Murgatroyd,Actor/Actress,United States,51.0,0.015292890292890294,0.04712041884816754
31,1,rank,Cheryl Ladd,21.0,515804,Louis van Amstel,Actor/Actress,United States,71.0,0.06447556447556448,0.0549738219895288
31,1,rank,Selma Blair,28.0,514785,Sasha Farber,Actor/Actress,United States,50.0,0.06434818934818935,0.07329842931937172
31,1,rank,Joseph Baena,23.0,513576,Daniella Karagach,Actor/Actress,United States,24.0,0.0641970641970642,0.060209424083769635
31,1,rank,Trevor Donovan,21.0,520457,Emma Slater,Actor/Actress,United States,39.0,0.06505719005719006,0.0549738219895288
31,1,rank,Daniel Durant,27.0,509493,Britt Stewart,Actor/Actress,United States,32.0,0.06368668868668868,0.07068062827225131
31,1,rank,Wayne Brady,29.0,509211,Witney Carson,Comedian,United States,50.0,0.06365143865143866,0.07591623036649214
31,1,rank,Sam Champion,20.0,541017,Cheryl Burke,News Anchor,United States,61.0,0.06762719262719263,0.05235602094240838
31,1,rank,Jessie James Decker,20.0,541726,Alan Bersten,Singer/Rapper,Italy,34.0,0.06771581771581772,0.05235602094240838
31,1,rank,Jordin Sparks,26.0,512857,Brandon Armstrong,Singer/Rapper,United States,32.0,0.06410718910718911,0.06806282722513089
31,1,rank,Heidi D'Amelio,24.0,512608,Artem Chigvintsev,Social Media Personality,United States,50.0,0.06407606407606407,0.06282722513089005
31,1,rank,Charli D'Amelio,32.0,508962,Mark Ballas,Social Media Personality,United States,18.0,0.06362031362031362,0.08376963350785341
31,1,rank,Teresa Giudice,20.0,540569,Pasha Pashkov,TV Personality,United States,50.0,0.06757119257119257,0.05235602094240838
31,1,rank,Vinny Guadagnino,17.0,623802,Koko Iwasaki,TV Personality,United States,34.0,0.07797532797532798,0.04450261780104712
31,1,rank,Shangela,28.0,505698,Gleb Savchenko,TV Personality,United States,40.0,0.06321231321231321,0.07329842931937172
31,1,rank,Gabby Windey,28.0,507084,Valentin Chmerkovskiy,TV Personality,United States,31.0,0.06338556338556338,0.07329842931937172
31,2,rank,Cheryl Ladd,21.0,662142,Louis van Amstel,Actor/Actress,United States,71.0,0.08276782242184462,0.050970873786407765
31,2,rank,Selma Blair,28.0,543289,Sasha Farber,Actor/Actress,United States,50.0,0.06791118442228637,0.06796116504854369
31,2,rank,Joseph Baena,24.0,615496,Daniella Karagach,Actor/Actress,United States,24.0,0.07693706731993391,0.05825242718446602
31,2,rank,Trevor Donovan,30.0,548021,Emma Slater,Actor/Actress,United States,39.0,0.06850268493984932,0.07281553398058252
31,2,rank,Daniel Durant,29.0,543085,Britt Stewart,Actor/Actress,United States,32.0,0.06788568439997385,0.0703883495145631
31,2,rank,Wayne Brady,32.0,542790,Witney Carson,Comedian,United States,50.0,0.0678488093677082,0.07766990291262135
31,2,rank,Sam Champion,26.0,567671,Cheryl Burke,News Anchor,United States,61.0,0.07095893708906996,0.06310679611650485
31,2,rank,Jessie James Decker,25.0,586916,Alan Bersten,Singer/Rapper,Italy,34.0,0.07336456419399368,0.06067961165048544
31,2,rank,Jordin Sparks,27.0,545493,Brandon Armstrong,Singer/Rapper,United States,32.0,0.06818668466334908,0.06553398058252427
31,2,rank,Heidi D'Amelio,28.0,548133,Artem Chigvintsev,Social Media Personality,United States,50.0,0.06851668495209934,0.06796116504854369
31,2,rank,Charli D'Amelio,32.0,540500,Mark Ballas,Social Media Personality,United States,18.0,0.06756255911723923,0.07766990291262135
31,2,rank,Teresa Giudice,23.0,125548,Pasha Pashkov,TV Personality,United States,50.0,0.015693513731824517,0.055825242718446605
31,2,rank,Vinny Guadagnino,27.0,547968,Koko Iwasaki,TV Personality,United States,34.0,0.06849605993405244,0.06553398058252427
31,2,rank,Shangela,28.0,544874,Gleb Savchenko,TV Personality,United States,40.0,0.0681093095956459,0.06796116504854369
31,2,rank,Gabby Windey,32.0,538067,Valentin Chmerkovskiy,TV Personality,United States,31.0,0.06725843385112962,0.07766990291262135
31,3,rank,Cheryl Ladd,24.0,136930,Louis van Amstel,Actor/Actress,United States,71.0,0.017116267116267115,0.05955334987593052
31,3,rank,Selma Blair,28.0,592728,Sasha Farber,Actor/Actress,United States,50.0,0.07409107409107409,0.06947890818858561
31,3,rank,Joseph Baena,29.0,579634,Daniella Karagach,Actor/Actress,United States,24.0,0.07245432245432246,0.07196029776674938
31,3,rank,Trevor Donovan,27.0,609263,Emma Slater,Actor/Actress,United States,39.0,0.07615795115795115,0.06699751861042183
31,3,rank,Daniel Durant,31.0,585629,Britt Stewart,Actor/Actress,United States,32.0,0.07320369820369821,0.07692307692307693
31,3,rank,Wayne Brady,33.0,582430,Witney Carson,Comedian,United States,50.0,0.0728038228038228,0.08188585607940446
31,3,rank,Sam Champion,25.0,665144,Cheryl Burke,News Anchor,United States,61.0,0.08314308314308315,0.062034739454094295
31,3,rank,Jessie James Decker,26.0,623775,Alan Bersten,Singer/Rapper,Italy,34.0,0.07797195297195297,0.06451612903225806
31,3,rank,Jordin Sparks,29.0,586275,Brandon Armstrong,Singer/Rapper,United States,32.0,0.07328444828444829,0.07196029776674938
31,3,rank,Heidi D'Amelio,32.0,586874,Artem Chigvintsev,Social Media Personality,United States,50.0,0.07335932335932335,0.0794044665012407
31,3,rank,Charli D'Amelio,33.0,581240,Mark Ballas,Social Media Personality,United States,18.0,0.07265507265507265,0.08188585607940446
31,3,rank,Vinny Guadagnino,23.0,708662,Koko Iwasaki,TV Personality,United States,34.0,0.08858283858283858,0.05707196029776675
31,3,rank,Shangela,30.0,581926,Gleb Savchenko,TV Personality,United States,40.0,0.07274082274082275,0.07444168734491315
31,3,rank,Gabby Windey,33.0,579482,Valentin Chmerkovskiy,TV Personality,United States,31.0,0.07243532243532244,0.08188585607940446
31,4,rank,Selma Blair,32.0,633699,Sasha Farber,Actor/Actress,United States,50.0,0.07921242450776532,0.07804878048780488
31,4,rank,Joseph Baena,28.0,709100,Daniella Karagach,Actor/Actress,United States,24.0,0.08863755539847212,0.06829268292682927
31,4,rank,Trevor Donovan,28.0,704692,Emma Slater,Actor/Actress,United States,39.0,0.0880865550540969,0.06829268292682927
31,4,rank,Daniel Durant,29.0,655014,Britt Stewart,Actor/Actress,United States,32.0,0.08187680117300074,0.07073170731707316
31,4,rank,Wayne Brady,36.0,633858,Witney Carson,Comedian,United States,50.0,0.0792322995201872,0.08780487804878048
31,4,rank,Sam Champion,25.0,192152,Cheryl Burke,News Anchor,United States,61.0,0.024019015011884384,0.06097560975609756
31,4,rank,Jessie James Decker,31.0,644514,Alan Bersten,Singer/Rapper,Italy,34.0,0.08056430035268772,0.07560975609756097
31,4,rank,Jordin Sparks,34.0,634344,Brandon Armstrong,Singer/Rapper,United States,32.0,0.07929304955815597,0.08292682926829269
31,4,rank,Heidi D'Amelio,34.0,634452,Artem Chigvintsev,Social Media Personality,United States,50.0,0.07930654956659348,0.08292682926829269
31,4,rank,Charli D'Amelio,36.0,631576,Mark Ballas,Social Media Personality,United States,18.0,0.07894704934190584,0.08780487804878048
31,4,rank,Vinny Guadagnino,29.0,657142,Koko Iwasaki,TV Personality,United States,34.0,0.08214280133925084,0.07073170731707316
31,4,rank,Shangela,32.0,636111,Gleb Savchenko,TV Personality,United States,40.0,0.07951392469620293,0.07804878048780488
31,4,rank,Gabby Windey,36.0,633341,Valentin Chmerkovskiy,TV Personality,United States,31.0,0.07916767447979654,0.08780487804878048
31,5,rank,Selma Blair,40.0,762263,Sasha Farber,Actor/Actress,United States,50.0,0.08469594535285246,0.08918617614269789
31,5,rank,Joseph Baena,35.0,167599,Daniella Karagach,Actor/Actress,United States,24.0,0.018622123525860127,0.07803790412486064
31,5,rank,Trevor Donovan,36.0,768663,Emma Slater,Actor/Actress,United States,39.0,0.08540705693803796,0.0802675585284281
31,5,rank,Daniel Durant,33.5,907712,Britt Stewart,Actor/Actress,United States,32.0,0.10085695612685965,0.07469342251950947
31,5,rank,Wayne Brady,41.0,762763,Witney Carson,Comedian,United States,50.0,0.08475150094544508,0.09141583054626533
31,5,rank,Jessie James Decker,36.0,768365,Alan Bersten,Singer/Rapper,Italy,34.0,0.08537394580485276,0.0802675585284281
31,5,rank,Jordin Sparks,35.5,836483,Brandon Armstrong,Singer/Rapper,United States,32.0,0.09294261751730057,0.07915273132664437
31,5,rank,Heidi D'Amelio,39.0,756902,Artem Chigvintsev,Social Media Personality,United States,50.0,0.08410027828907442,0.08695652173913043
31,5,rank,Charli D'Amelio,42.0,754563,Mark Ballas,Social Media Personality,United States,18.0,0.08384038922692615,0.09364548494983277
31,5,rank,Vinny Guadagnino,31.0,1003314,Koko Iwasaki,TV Personality,United States,34.0,0.11147940765293844,0.06911928651059086
31,5,rank,Shangela,38.5,751828,Gleb Savchenko,TV Personality,United States,40.0,0.08353650013544453,0.0858416945373467
31,5,rank,Gabby Windey,41.0,759539,Valentin Chmerkovskiy,TV Personality,United States,31.0,0.08439327848440788,0.09141583054626533
31,6,rank,Trevor Donovan,34.0,942055,Emma Slater,Actor/Actress,United States,39.0,0.10467284755967615,0.09855072463768116
31,6,rank,Daniel Durant,34.0,945520,Britt Stewart,Actor/Actress,United States,32.0,0.10505784781634299,0.09855072463768116
31,6,rank,Wayne Brady,34.0,942550,Witney Carson,Comedian,United States,50.0,0.10472784759634284,0.09855072463768116
31,6,rank,Jessie James Decker,32.0,323499,Alan Bersten,Singer/Rapper,Italy,34.0,0.0359443572962382,0.0927536231884058
31,6,rank,Jordin Sparks,34.0,942464,Brandon Armstrong,Singer/Rapper,United States,32.0,0.10471829203441692,0.09855072463768116
31,6,rank,Heidi D'Amelio,36.0,923146,Artem Chigvintsev,Social Media Personality,United States,50.0,0.10257184615900855,0.10434782608695652
31,6,rank,Charli D'Amelio,40.0,925394,Mark Ballas,Social Media Personality,United States,18.0,0.10282162410330496,0.11594202898550725
31,6,rank,Vinny Guadagnino,28.0,1215714,Koko Iwasaki,TV Personality,United States,34.0,0.13507942338628226,0.08115942028985507
31,6,rank,Shangela,36.0,923782,Gleb Savchenko,TV Personality,United States,40.0,0.10264251287278636,0.10434782608695652
31,6,rank,Gabby Windey,37.0,915870,Valentin Chmerkovskiy,TV Personality,United States,31.0,0.10176340117560079,0.1072463768115942
31,7,rank,Trevor Donovan,39.0,1020000,Emma Slater,Actor/Actress,United States,39.0,0.11333337111112371,0.11981566820276497
31,7,rank,Daniel Durant,36.5,1029712,Britt Stewart,Actor/Actress,United States,32.0,0.11441248258193863,0.11213517665130568
31,7,rank,Wayne Brady,38.0,1024655,Witney Carson,Comedian,United States,50.0,0.1138505935057534,0.11674347158218126
31,7,rank,Jordin Sparks,34.5,305591,Brandon Armstrong,Singer/Rapper,United States,32.0,0.03395456687374451,0.10599078341013825
31,7,rank,Heidi D'Amelio,35.0,1171426,Artem Chigvintsev,Social Media Personality,United States,50.0,0.13015848783060704,0.10752688172043011
31,7,rank,Charli D'Amelio,39.0,1032451,Mark Ballas,Social Media Personality,United States,18.0,0.11471681601671645,0.11981566820276497
31,7,rank,Vinny Guadagnino,31.5,1306244,Koko Iwasaki,TV Personality,United States,34.0,0.14513827060164575,0.0967741935483871
31,7,rank,Shangela,36.5,1029937,Gleb Savchenko,TV Personality,United States,40.0,0.11443748259027198,0.11213517665130568
31,7,rank,Gabby Windey,35.5,1079981,Valentin Chmerkovskiy,TV Personality,United States,31.0,0.11999792888819852,0.10906298003072197
31,8,rank,Trevor Donovan,39.0,1428046,Emma Slater,Actor/Actress,United States,39.0,0.15867176014758222,0.12420382165605096
31,8,rank,Daniel Durant,39.0,1416509,Britt Stewart,Actor/Actress,United States,32.0,0.1573898714011254,0.12420382165605096
31,8,rank,Wayne Brady,45.0,1207535,Witney Carson,Comedian,United States,50.0,0.13417054064771772,0.14331210191082802
31,8,rank,Heidi D'Amelio,35.0,440661,Artem Chigvintsev,Social Media Personality,United States,50.0,0.04896232789307468,0.11146496815286625
31,8,rank,Charli D'Amelio,45.0,1204735,Mark Ballas,Social Media Personality,United States,18.0,0.1338594295711745,0.14331210191082802
31,8,rank,Vinny Guadagnino,29.0,602642,Koko Iwasaki,TV Personality,United States,34.0,0.06696021478219835,0.09235668789808917
31,8,rank,Shangela,42.0,1275973,Gleb Savchenko,TV Personality,United States,40.0,0.14177476202502645,0.1337579617834395
31,8,rank,Gabby Windey,40.0,1423900,Valentin Chmerkovskiy,TV Personality,United States,31.0,0.15821109353210072,0.12738853503184713
31,9,rank,Trevor Donovan,32.5,988703,Emma Slater,Actor/Actress,United States,39.0,0.10985588888888889,0.14772727272727273
31,9,rank,Daniel Durant,34.5,662347,Britt Stewart,Actor/Actress,United States,32.0,0.07359411111111111,0.15681818181818183
